Index Name,pe,pb,divYield,DATE
Nifty 50,18.46,2.94,1.51,2013-12-03
Nifty 50,18.34,2.92,1.52,2013-12-04
Nifty 50,18.58,2.96,1.50,2013-12-05
Nifty 50,18.58,2.97,1.49,2013-12-06
Nifty 50,18.90,3.02,1.47,2013-12-09
Nifty 50,18.80,3.01,1.47,2013-12-10
Nifty 50,18.73,3.00,1.48,2013-12-11
Nifty 50,18.52,2.96,1.50,2013-12-12
Nifty 50,18.32,2.93,1.51,2013-12-13
Nifty 50,18.27,2.92,1.52,2013-12-16
Nifty 50,18.23,2.91,1.52,2013-12-17
Nifty 50,18.46,2.95,1.50,2013-12-18
Nifty 50,18.31,2.93,1.51,2013-12-19
Nifty 50,18.63,2.98,1.49,2013-12-20
Nifty 50,18.66,2.98,1.49,2013-12-23
Nifty 50,18.61,2.98,1.49,2013-12-24
Nifty 50,18.64,2.98,1.49,2013-12-26
Nifty 50,18.75,3.00,1.48,2013-12-27
Nifty 50,18.66,2.99,1.49,2013-12-30
Nifty 50,18.70,2.99,1.48,2013-12-31
Nifty 50,18.69,2.99,1.49,2014-01-01
Nifty 50,18.46,2.95,1.50,2014-01-02
Nifty 50,18.43,2.95,1.51,2014-01-03
Nifty 50,18.37,2.94,1.51,2014-01-06
Nifty 50,18.28,2.92,1.52,2014-01-07
Nifty 50,18.32,2.93,1.52,2014-01-08
Nifty 50,18.30,2.93,1.52,2014-01-09
Nifty 50,18.24,2.93,1.52,2014-01-10
Nifty 50,18.55,2.98,1.49,2014-01-13
Nifty 50,18.44,2.96,1.50,2014-01-14
Nifty 50,18.68,3.00,1.48,2014-01-15
Nifty 50,18.63,3.00,1.48,2014-01-16
Nifty 50,18.45,2.97,1.50,2014-01-17
Nifty 50,18.35,2.99,1.49,2014-01-20
Nifty 50,18.38,2.99,1.48,2014-01-21
Nifty 50,18.45,3.00,1.48,2014-01-22
Nifty 50,18.49,3.00,1.48,2014-01-23
Nifty 50,18.25,2.97,1.49,2014-01-24
Nifty 50,17.85,2.90,1.53,2014-01-27
Nifty 50,17.82,2.90,1.53,2014-01-28
Nifty 50,17.79,2.90,1.53,2014-01-29
Nifty 50,17.65,2.87,1.54,2014-01-30
Nifty 50,17.70,2.88,1.54,2014-01-31
Nifty 50,17.34,2.84,1.56,2014-02-03
Nifty 50,17.35,2.84,1.56,2014-02-04
Nifty 50,17.41,2.85,1.56,2014-02-05
Nifty 50,17.16,2.86,1.55,2014-02-06
Nifty 50,17.25,2.87,1.54,2014-02-07
Nifty 50,17.24,2.87,1.55,2014-02-10
Nifty 50,17.26,2.87,1.54,2014-02-11
Nifty 50,17.32,2.88,1.54,2014-02-12
Nifty 50,17.09,2.84,1.56,2014-02-13
Nifty 50,17.22,2.87,1.55,2014-02-14
Nifty 50,17.28,2.87,1.54,2014-02-17
Nifty 50,17.59,2.90,1.53,2014-02-18
Nifty 50,17.59,2.91,1.52,2014-02-19
Nifty 50,17.42,2.88,1.54,2014-02-20
Nifty 50,17.33,2.91,1.52,2014-02-21
Nifty 50,17.42,2.93,1.51,2014-02-24
Nifty 50,17.46,2.93,1.51,2014-02-25
Nifty 50,17.57,2.95,1.50,2014-02-26
Nifty 50,17.67,2.97,1.49,2014-02-28
Nifty 50,17.52,2.94,1.50,2014-03-03
Nifty 50,17.73,2.98,1.49,2014-03-04
Nifty 50,17.82,2.99,1.48,2014-03-05
Nifty 50,18.02,3.03,1.46,2014-03-06
Nifty 50,18.38,3.09,1.43,2014-03-07
Nifty 50,18.41,3.09,1.43,2014-03-10
Nifty 50,18.34,3.08,1.44,2014-03-11
Nifty 50,18.35,3.08,1.44,2014-03-12
Nifty 50,18.28,3.07,1.44,2014-03-13
Nifty 50,18.31,3.08,1.44,2014-03-14
Nifty 50,18.35,3.08,1.44,2014-03-18
Nifty 50,18.38,3.09,1.43,2014-03-19
Nifty 50,18.26,3.07,1.44,2014-03-20
Nifty 50,18.29,3.07,1.44,2014-03-21
Nifty 50,18.29,3.07,1.44,2014-03-22
Nifty 50,18.54,3.12,1.42,2014-03-24
Nifty 50,18.56,3.12,1.42,2014-03-25
Nifty 50,18.59,3.12,1.42,2014-03-26
Nifty 50,18.71,3.14,1.41,2014-03-27
Nifty 50,18.84,3.23,1.37,2014-03-28
Nifty 50,18.86,3.23,1.37,2014-03-31
Nifty 50,18.91,3.24,1.37,2014-04-01
Nifty 50,19.00,3.26,1.36,2014-04-02
Nifty 50,18.95,3.25,1.37,2014-04-03
Nifty 50,18.84,3.23,1.37,2014-04-04
Nifty 50,18.84,3.23,1.37,2014-04-07
Nifty 50,19.12,3.28,1.35,2014-04-09
Nifty 50,19.12,3.28,1.35,2014-04-10
Nifty 50,19.07,3.27,1.36,2014-04-11
Nifty 50,18.95,3.25,1.37,2014-04-15
Nifty 50,18.79,3.22,1.38,2014-04-16
Nifty 50,19.04,3.27,1.36,2014-04-17
Nifty 50,19.14,3.29,1.35,2014-04-21
Nifty 50,19.13,3.29,1.35,2014-04-22
Nifty 50,19.20,3.30,1.34,2014-04-23
Nifty 50,19.04,3.27,1.36,2014-04-25
Nifty 50,18.98,3.26,1.36,2014-04-28
Nifty 50,18.88,3.24,1.37,2014-04-29
Nifty 50,18.79,3.23,1.37,2014-04-30
Nifty 50,18.72,3.20,1.42,2014-05-02
Nifty 50,18.69,3.21,1.42,2014-05-05
Nifty 50,18.74,3.21,1.41,2014-05-06
Nifty 50,18.56,3.18,1.43,2014-05-07
Nifty 50,18.52,3.17,1.45,2014-05-08
Nifty 50,19.10,3.26,1.41,2014-05-09
Nifty 50,19.47,3.33,1.38,2014-05-12
Nifty 50,19.67,3.38,1.36,2014-05-13
Nifty 50,19.67,3.38,1.36,2014-05-14
Nifty 50,19.71,3.38,1.36,2014-05-15
Nifty 50,19.93,3.42,1.34,2014-05-16
Nifty 50,20.15,3.45,1.33,2014-05-19
Nifty 50,20.21,3.46,1.33,2014-05-20
Nifty 50,20.07,3.44,1.33,2014-05-21
Nifty 50,20.14,3.46,1.33,2014-05-22
Nifty 50,20.39,3.50,1.31,2014-05-23
Nifty 50,20.32,3.49,1.31,2014-05-26
Nifty 50,20.21,3.48,1.32,2014-05-27
Nifty 50,20.22,3.48,1.32,2014-05-28
Nifty 50,19.79,3.44,1.34,2014-05-29
Nifty 50,19.82,3.43,1.34,2014-05-30
Nifty 50,20.27,3.50,1.31,2014-06-02
Nifty 50,20.46,3.52,1.30,2014-06-03
Nifty 50,20.42,3.52,1.31,2014-06-04
Nifty 50,20.60,3.55,1.29,2014-06-05
Nifty 50,20.75,3.60,1.28,2014-06-06
Nifty 50,20.85,3.62,1.26,2014-06-09
Nifty 50,20.86,3.62,1.26,2014-06-10
Nifty 50,20.78,3.56,1.28,2014-06-11
Nifty 50,20.84,3.58,1.28,2014-06-12
Nifty 50,20.55,3.52,1.28,2014-06-13
Nifty 50,20.53,3.52,1.28,2014-06-16
Nifty 50,20.76,3.48,1.28,2014-06-17
Nifty 50,20.56,3.45,1.30,2014-06-18
Nifty 50,20.52,3.44,1.30,2014-06-19
Nifty 50,20.38,3.43,1.30,2014-06-20
Nifty 50,20.33,3.42,1.31,2014-06-23
Nifty 50,20.56,3.46,1.29,2014-06-24
Nifty 50,20.53,3.46,1.29,2014-06-25
Nifty 50,20.33,3.42,1.31,2014-06-26
Nifty 50,20.37,3.43,1.31,2014-06-27
Nifty 50,20.65,3.48,1.29,2014-06-30
Nifty 50,20.71,3.49,1.28,2014-07-01
Nifty 50,20.96,3.53,1.27,2014-07-02
Nifty 50,20.93,3.52,1.27,2014-07-03
Nifty 50,20.99,3.54,1.26,2014-07-04
Nifty 50,21.08,3.56,1.26,2014-07-07
Nifty 50,20.64,3.48,1.29,2014-07-08
Nifty 50,20.54,3.46,1.29,2014-07-09
Nifty 50,20.48,3.46,1.30,2014-07-10
Nifty 50,20.12,3.41,1.31,2014-07-11
Nifty 50,20.12,3.41,1.31,2014-07-14
Nifty 50,20.31,3.44,1.30,2014-07-15
Nifty 50,20.57,3.48,1.29,2014-07-16
Nifty 50,20.62,3.49,1.28,2014-07-17
Nifty 50,20.60,3.50,1.28,2014-07-18
Nifty 50,20.58,3.51,1.28,2014-07-21
Nifty 50,20.78,3.54,1.26,2014-07-22
Nifty 50,20.82,3.56,1.26,2014-07-23
Nifty 50,20.92,3.57,1.25,2014-07-24
Nifty 50,20.79,3.55,1.26,2014-07-25
Nifty 50,20.66,3.53,1.27,2014-07-28
Nifty 50,20.78,3.54,1.27,2014-07-30
Nifty 50,20.56,3.48,1.30,2014-07-31
Nifty 50,20.05,3.42,1.32,2014-08-01
Nifty 50,20.26,3.46,1.31,2014-08-04
Nifty 50,20.43,3.48,1.30,2014-08-05
Nifty 50,20.20,3.40,1.32,2014-08-06
Nifty 50,20.14,3.35,1.32,2014-08-07
Nifty 50,19.93,3.29,1.34,2014-08-08
Nifty 50,20.00,3.32,1.33,2014-08-11
Nifty 50,20.26,3.36,1.31,2014-08-12
Nifty 50,20.31,3.37,1.31,2014-08-13
Nifty 50,20.45,3.39,1.30,2014-08-14
Nifty 50,20.57,3.43,1.29,2014-08-18
Nifty 50,20.63,3.44,1.28,2014-08-19
Nifty 50,20.58,3.43,1.29,2014-08-20
Nifty 50,20.63,3.43,1.29,2014-08-21
Nifty 50,20.69,3.44,1.28,2014-08-22
Nifty 50,20.67,3.44,1.28,2014-08-25
Nifty 50,20.67,3.44,1.28,2014-08-26
Nifty 50,20.75,3.45,1.28,2014-08-27
Nifty 50,20.80,3.46,1.27,2014-08-28
Nifty 50,20.99,3.49,1.26,2014-09-01
Nifty 50,21.14,3.52,1.25,2014-09-02
Nifty 50,21.22,3.53,1.25,2014-09-03
Nifty 50,21.17,3.52,1.25,2014-09-04
Nifty 50,21.15,3.52,1.25,2014-09-05
Nifty 50,21.73,3.56,1.24,2014-09-08
Nifty 50,21.68,3.55,1.24,2014-09-09
Nifty 50,21.52,3.52,1.25,2014-09-10
Nifty 50,21.50,3.52,1.25,2014-09-11
Nifty 50,21.55,3.53,1.25,2014-09-12
Nifty 50,21.38,3.50,1.26,2014-09-15
Nifty 50,21.09,3.45,1.28,2014-09-16
Nifty 50,21.21,3.47,1.27,2014-09-17
Nifty 50,21.58,3.53,1.25,2014-09-18
Nifty 50,21.23,3.55,1.25,2014-09-19
Nifty 50,21.30,3.56,1.25,2014-09-22
Nifty 50,20.96,3.50,1.27,2014-09-23
Nifty 50,20.92,3.48,1.31,2014-09-24
Nifty 50,20.68,3.43,1.33,2014-09-25
Nifty 50,20.83,3.45,1.31,2014-09-26
Nifty 50,20.81,3.44,1.32,2014-09-29
Nifty 50,20.82,3.43,1.31,2014-09-30
Nifty 50,20.77,3.40,1.32,2014-10-01
Nifty 50,20.53,3.36,1.34,2014-10-07
Nifty 50,20.50,3.34,1.34,2014-10-08
Nifty 50,20.81,3.37,1.33,2014-10-09
Nifty 50,20.55,3.33,1.35,2014-10-10
Nifty 50,20.47,3.34,1.34,2014-10-13
Nifty 50,20.41,3.33,1.34,2014-10-14
Nifty 50,20.13,3.28,1.36,2014-10-16
Nifty 50,20.21,3.30,1.36,2014-10-17
Nifty 50,20.47,3.34,1.34,2014-10-20
Nifty 50,20.53,3.36,1.33,2014-10-21
Nifty 50,20.65,3.39,1.32,2014-10-22
Nifty 50,20.70,3.40,1.32,2014-10-23
Nifty 50,20.64,3.39,1.32,2014-10-27
Nifty 50,20.75,3.40,1.32,2014-10-28
Nifty 50,20.92,3.43,1.31,2014-10-29
Nifty 50,21.16,3.46,1.29,2014-10-30
Nifty 50,21.58,3.51,1.27,2014-10-31
Nifty 50,21.58,3.51,1.27,2014-11-03
Nifty 50,21.54,3.52,1.27,2014-11-05
Nifty 50,21.31,3.52,1.27,2014-11-07
Nifty 50,21.24,3.52,1.27,2014-11-10
Nifty 50,21.29,3.53,1.27,2014-11-11
Nifty 50,21.33,3.54,1.26,2014-11-12
Nifty 50,21.26,3.53,1.27,2014-11-13
Nifty 50,21.35,3.54,1.26,2014-11-14
Nifty 50,21.45,3.56,1.25,2014-11-17
Nifty 50,21.47,3.56,1.26,2014-11-18
Nifty 50,21.33,3.54,1.26,2014-11-19
Nifty 50,21.51,3.55,1.26,2014-11-20
Nifty 50,21.70,3.58,1.25,2014-11-21
Nifty 50,21.78,3.60,1.24,2014-11-24
Nifty 50,21.61,3.57,1.25,2014-11-25
Nifty 50,21.65,3.58,1.25,2014-11-26
Nifty 50,21.70,3.59,1.25,2014-11-27
Nifty 50,21.94,3.63,1.23,2014-11-28
Nifty 50,21.85,3.61,1.24,2014-12-01
Nifty 50,21.77,3.60,1.24,2014-12-02
Nifty 50,21.81,3.61,1.24,2014-12-03
Nifty 50,21.87,3.62,1.23,2014-12-04
Nifty 50,21.81,3.61,1.24,2014-12-05
Nifty 50,21.56,3.57,1.25,2014-12-08
Nifty 50,21.31,3.52,1.27,2014-12-09
Nifty 50,21.35,3.53,1.27,2014-12-10
Nifty 50,21.19,3.50,1.27,2014-12-11
Nifty 50,21.01,3.47,1.29,2014-12-12
Nifty 50,21.00,3.47,1.29,2014-12-15
Nifty 50,20.61,3.41,1.31,2014-12-16
Nifty 50,20.51,3.39,1.32,2014-12-17
Nifty 50,20.85,3.45,1.30,2014-12-18
Nifty 50,21.01,3.48,1.29,2014-12-19
Nifty 50,21.27,3.52,1.27,2014-12-22
Nifty 50,21.12,3.49,1.28,2014-12-23
Nifty 50,20.88,3.45,1.29,2014-12-24
Nifty 50,20.95,3.46,1.29,2014-12-26
Nifty 50,21.07,3.47,1.28,2014-12-29
Nifty 50,21.07,3.48,1.28,2014-12-30
Nifty 50,21.16,3.49,1.27,2014-12-31
Nifty 50,21.16,3.49,1.27,2015-01-01
Nifty 50,21.45,3.54,1.26,2015-01-02
Nifty 50,21.40,3.53,1.26,2015-01-05
Nifty 50,20.76,3.42,1.30,2015-01-06
Nifty 50,20.70,3.41,1.30,2015-01-07
Nifty 50,21.04,3.47,1.28,2015-01-08
Nifty 50,21.16,3.49,1.27,2015-01-09
Nifty 50,21.27,3.51,1.27,2015-01-12
Nifty 50,21.21,3.50,1.27,2015-01-13
Nifty 50,21.14,3.49,1.27,2015-01-14
Nifty 50,21.70,3.58,1.24,2015-01-15
Nifty 50,21.75,3.59,1.24,2015-01-16
Nifty 50,21.80,3.60,1.23,2015-01-19
Nifty 50,22.16,3.67,1.21,2015-01-20
Nifty 50,22.21,3.68,1.21,2015-01-21
Nifty 50,22.25,3.69,1.20,2015-01-22
Nifty 50,22.48,3.73,1.19,2015-01-23
Nifty 50,22.67,3.76,1.18,2015-01-27
Nifty 50,22.67,3.76,1.18,2015-01-28
Nifty 50,22.84,3.77,1.18,2015-01-29
Nifty 50,22.48,3.71,1.20,2015-01-30
Nifty 50,22.51,3.71,1.20,2015-02-02
Nifty 50,22.42,3.69,1.21,2015-02-03
Nifty 50,22.53,3.68,1.21,2015-02-04
Nifty 50,22.57,3.67,1.21,2015-02-05
Nifty 50,22.44,3.65,1.22,2015-02-06
Nifty 50,22.59,3.59,1.24,2015-02-09
Nifty 50,22.69,3.61,1.23,2015-02-10
Nifty 50,22.85,3.64,1.22,2015-02-11
Nifty 50,23.07,3.67,1.21,2015-02-12
Nifty 50,23.31,3.71,1.20,2015-02-13
Nifty 50,23.22,3.74,1.25,2015-02-16
Nifty 50,23.28,3.77,1.24,2015-02-18
Nifty 50,23.76,3.78,1.24,2015-02-19
Nifty 50,23.62,3.75,1.25,2015-02-20
Nifty 50,23.41,3.72,1.26,2015-02-23
Nifty 50,23.43,3.72,1.26,2015-02-24
Nifty 50,23.44,3.72,1.26,2015-02-25
Nifty 50,23.22,3.69,1.27,2015-02-26
Nifty 50,23.65,3.76,1.24,2015-02-27
Nifty 50,23.80,3.78,1.24,2015-02-28
Nifty 50,23.95,3.80,1.23,2015-03-02
Nifty 50,24.06,3.82,1.22,2015-03-03
Nifty 50,23.86,3.79,1.23,2015-03-04
Nifty 50,23.90,3.80,1.23,2015-03-05
Nifty 50,23.48,3.73,1.25,2015-03-09
Nifty 50,23.36,3.71,1.26,2015-03-10
Nifty 50,23.32,3.70,1.26,2015-03-11
Nifty 50,23.53,3.74,1.25,2015-03-12
Nifty 50,23.18,3.68,1.27,2015-03-13
Nifty 50,23.14,3.68,1.27,2015-03-16
Nifty 50,23.39,3.71,1.26,2015-03-17
Nifty 50,23.29,3.70,1.26,2015-03-18
Nifty 50,23.15,3.68,1.27,2015-03-19
Nifty 50,22.98,3.65,1.28,2015-03-20
Nifty 50,22.92,3.64,1.28,2015-03-23
Nifty 50,22.90,3.64,1.29,2015-03-24
Nifty 50,22.87,3.63,1.29,2015-03-25
Nifty 50,22.36,3.55,1.32,2015-03-26
Nifty 50,22.30,3.59,1.30,2015-03-27
Nifty 50,22.70,3.65,1.28,2015-03-30
Nifty 50,22.70,3.65,1.28,2015-03-31
Nifty 50,22.95,3.69,1.27,2015-04-01
Nifty 50,23.18,3.73,1.26,2015-04-06
Nifty 50,23.19,3.73,1.25,2015-04-07
Nifty 50,23.33,3.75,1.25,2015-04-08
Nifty 50,23.50,3.78,1.24,2015-04-09
Nifty 50,23.51,3.78,1.24,2015-04-10
Nifty 50,23.66,3.81,1.23,2015-04-13
Nifty 50,23.43,3.77,1.25,2015-04-15
Nifty 50,23.33,3.75,1.25,2015-04-16
Nifty 50,23.06,3.71,1.27,2015-04-17
Nifty 50,22.64,3.64,1.29,2015-04-20
Nifty 50,22.44,3.61,1.30,2015-04-21
Nifty 50,22.59,3.63,1.29,2015-04-22
Nifty 50,22.50,3.62,1.30,2015-04-23
Nifty 50,22.34,3.58,1.40,2015-04-24
Nifty 50,22.26,3.56,1.40,2015-04-27
Nifty 50,22.46,3.59,1.39,2015-04-28
Nifty 50,22.29,3.57,1.40,2015-04-29
Nifty 50,22.07,3.53,1.45,2015-04-30
Nifty 50,22.47,3.59,1.43,2015-05-04
Nifty 50,22.45,3.59,1.43,2015-05-05
Nifty 50,21.71,3.49,1.47,2015-05-06
Nifty 50,21.61,3.47,1.47,2015-05-07
Nifty 50,21.92,3.53,1.45,2015-05-08
Nifty 50,22.41,3.62,1.42,2015-05-11
Nifty 50,21.92,3.53,1.45,2015-05-12
Nifty 50,22.17,3.58,1.43,2015-05-13
Nifty 50,22.14,3.56,1.44,2015-05-14
Nifty 50,22.24,3.58,1.43,2015-05-15
Nifty 50,22.57,3.63,1.41,2015-05-18
Nifty 50,22.55,3.62,1.41,2015-05-19
Nifty 50,22.69,3.65,1.40,2015-05-20
Nifty 50,22.67,3.65,1.40,2015-05-21
Nifty 50,22.94,3.62,1.40,2015-05-22
Nifty 50,22.64,3.58,1.41,2015-05-25
Nifty 50,22.55,3.57,1.42,2015-05-26
Nifty 50,22.60,3.57,1.42,2015-05-27
Nifty 50,22.61,3.56,1.42,2015-05-28
Nifty 50,23.12,3.66,1.39,2015-05-29
Nifty 50,23.25,3.65,1.39,2015-06-01
Nifty 50,22.71,3.57,1.43,2015-06-02
Nifty 50,22.41,3.53,1.45,2015-06-03
Nifty 50,22.53,3.52,1.45,2015-06-04
Nifty 50,22.49,3.47,1.45,2015-06-05
Nifty 50,22.29,3.44,1.47,2015-06-08
Nifty 50,22.23,3.44,1.47,2015-06-09
Nifty 50,22.52,3.48,1.45,2015-06-10
Nifty 50,22.08,3.41,1.48,2015-06-11
Nifty 50,22.12,3.40,1.49,2015-06-12
Nifty 50,22.21,3.41,1.48,2015-06-15
Nifty 50,22.30,3.42,1.48,2015-06-16
Nifty 50,22.43,3.44,1.47,2015-06-17
Nifty 50,22.66,3.48,1.45,2015-06-18
Nifty 50,22.79,3.50,1.44,2015-06-19
Nifty 50,23.15,3.56,1.42,2015-06-22
Nifty 50,23.23,3.57,1.41,2015-06-23
Nifty 50,23.17,3.56,1.42,2015-06-24
Nifty 50,23.27,3.58,1.41,2015-06-25
Nifty 50,23.23,3.56,1.42,2015-06-26
Nifty 50,23.05,3.53,1.43,2015-06-29
Nifty 50,23.19,3.48,1.44,2015-06-30
Nifty 50,23.43,3.52,1.42,2015-07-01
Nifty 50,23.40,3.51,1.42,2015-07-02
Nifty 50,23.52,3.52,1.43,2015-07-03
Nifty 50,23.62,3.54,1.42,2015-07-06
Nifty 50,23.59,3.54,1.42,2015-07-07
Nifty 50,23.18,3.47,1.45,2015-07-08
Nifty 50,23.08,3.46,1.45,2015-07-09
Nifty 50,23.17,3.44,1.45,2015-07-10
Nifty 50,23.45,3.49,1.44,2015-07-13
Nifty 50,23.44,3.48,1.44,2015-07-14
Nifty 50,23.63,3.51,1.43,2015-07-15
Nifty 50,23.86,3.55,1.41,2015-07-16
Nifty 50,23.87,3.52,1.42,2015-07-17
Nifty 50,23.88,3.53,1.42,2015-07-20
Nifty 50,23.68,3.50,1.43,2015-07-21
Nifty 50,23.96,3.54,1.41,2015-07-22
Nifty 50,23.84,3.52,1.42,2015-07-23
Nifty 50,23.65,3.48,1.43,2015-07-24
Nifty 50,23.21,3.42,1.46,2015-07-27
Nifty 50,23.02,3.41,1.46,2015-07-28
Nifty 50,23.08,3.42,1.45,2015-07-29
Nifty 50,23.23,3.44,1.45,2015-07-30
Nifty 50,23.53,3.50,1.41,2015-07-31
Nifty 50,23.54,3.50,1.41,2015-08-03
Nifty 50,23.48,3.49,1.42,2015-08-04
Nifty 50,23.62,3.51,1.41,2015-08-05
Nifty 50,23.67,3.52,1.40,2015-08-06
Nifty 50,23.61,3.49,1.40,2015-08-07
Nifty 50,23.54,3.48,1.41,2015-08-10
Nifty 50,23.38,3.45,1.42,2015-08-11
Nifty 50,23.10,3.40,1.44,2015-08-12
Nifty 50,23.16,3.41,1.44,2015-08-13
Nifty 50,23.69,3.45,1.42,2015-08-14
Nifty 50,23.48,3.44,1.43,2015-08-17
Nifty 50,23.45,3.43,1.43,2015-08-18
Nifty 50,23.53,3.44,1.42,2015-08-19
Nifty 50,23.19,3.39,1.44,2015-08-20
Nifty 50,22.99,3.36,1.42,2015-08-21
Nifty 50,21.63,3.16,1.51,2015-08-24
Nifty 50,21.83,3.19,1.50,2015-08-25
Nifty 50,21.59,3.15,1.51,2015-08-26
Nifty 50,22.02,3.22,1.48,2015-08-27
Nifty 50,22.17,3.22,1.48,2015-08-28
Nifty 50,22.08,3.21,1.48,2015-08-31
Nifty 50,21.57,3.13,1.52,2015-09-01
Nifty 50,21.38,3.11,1.53,2015-09-02
Nifty 50,21.68,3.15,1.51,2015-09-03
Nifty 50,21.21,3.08,1.54,2015-09-04
Nifty 50,20.95,3.04,1.56,2015-09-07
Nifty 50,21.31,3.10,1.54,2015-09-08
Nifty 50,21.67,3.15,1.51,2015-09-09
Nifty 50,21.59,3.14,1.52,2015-09-10
Nifty 50,21.59,3.14,1.52,2015-09-11
Nifty 50,21.82,3.17,1.50,2015-09-14
Nifty 50,21.70,3.15,1.51,2015-09-15
Nifty 50,21.89,3.18,1.50,2015-09-16
Nifty 50,22.12,3.21,1.48,2015-09-18
Nifty 50,22.11,3.21,1.48,2015-09-21
Nifty 50,21.65,3.15,1.51,2015-09-22
Nifty 50,21.75,3.16,1.51,2015-09-23
Nifty 50,21.81,3.17,1.50,2015-09-24
Nifty 50,21.78,3.16,1.48,2015-09-28
Nifty 50,21.91,3.18,1.48,2015-09-29
Nifty 50,22.21,3.22,1.46,2015-09-30
Nifty 50,22.21,3.20,1.43,2015-10-01
Nifty 50,22.68,3.27,1.40,2015-10-05
Nifty 50,22.78,3.29,1.39,2015-10-06
Nifty 50,22.84,3.30,1.39,2015-10-07
Nifty 50,22.71,3.28,1.40,2015-10-08
Nifty 50,22.88,3.30,1.39,2015-10-09
Nifty 50,22.73,3.28,1.39,2015-10-12
Nifty 50,22.25,3.28,1.40,2015-10-13
Nifty 50,22.16,3.27,1.40,2015-10-14
Nifty 50,22.35,3.30,1.39,2015-10-15
Nifty 50,22.51,3.30,1.38,2015-10-16
Nifty 50,22.61,3.31,1.38,2015-10-19
Nifty 50,22.51,3.31,1.38,2015-10-20
Nifty 50,22.48,3.30,1.38,2015-10-21
Nifty 50,22.55,3.32,1.38,2015-10-23
Nifty 50,22.45,3.30,1.38,2015-10-26
Nifty 50,22.39,3.30,1.39,2015-10-27
Nifty 50,22.20,3.27,1.40,2015-10-28
Nifty 50,22.19,3.25,1.41,2015-10-29
Nifty 50,22.06,3.23,1.41,2015-10-30
Nifty 50,21.98,3.22,1.42,2015-11-02
Nifty 50,22.02,3.23,1.41,2015-11-03
Nifty 50,21.87,3.22,1.42,2015-11-04
Nifty 50,21.58,3.19,1.43,2015-11-05
Nifty 50,21.57,3.19,1.43,2015-11-06
Nifty 50,21.41,3.18,1.44,2015-11-09
Nifty 50,21.05,3.13,1.46,2015-11-10
Nifty 50,21.17,3.14,1.45,2015-11-11
Nifty 50,20.97,3.12,1.47,2015-11-13
Nifty 50,21.11,3.14,1.46,2015-11-16
Nifty 50,21.19,3.15,1.45,2015-11-17
Nifty 50,20.90,3.11,1.47,2015-11-18
Nifty 50,21.20,3.15,1.45,2015-11-19
Nifty 50,21.24,3.16,1.45,2015-11-20
Nifty 50,21.22,3.15,1.45,2015-11-23
Nifty 50,21.17,3.15,1.45,2015-11-24
Nifty 50,21.31,3.17,1.44,2015-11-26
Nifty 50,21.47,3.19,1.43,2015-11-27
Nifty 50,21.45,3.19,1.43,2015-11-30
Nifty 50,21.51,3.19,1.43,2015-12-01
Nifty 50,21.44,3.19,1.44,2015-12-02
Nifty 50,21.26,3.16,1.45,2015-12-03
Nifty 50,21.04,3.13,1.46,2015-12-04
Nifty 50,20.99,3.12,1.47,2015-12-07
Nifty 50,20.82,3.09,1.48,2015-12-08
Nifty 50,20.58,3.06,1.50,2015-12-09
Nifty 50,20.77,3.09,1.48,2015-12-10
Nifty 50,20.57,3.05,1.52,2015-12-11
Nifty 50,20.69,3.07,1.51,2015-12-14
Nifty 50,20.82,3.09,1.50,2015-12-15
Nifty 50,20.96,3.11,1.49,2015-12-16
Nifty 50,21.21,3.15,1.47,2015-12-17
Nifty 50,20.99,3.11,1.49,2015-12-18
Nifty 50,21.19,3.14,1.48,2015-12-21
Nifty 50,21.06,3.12,1.49,2015-12-22
Nifty 50,21.27,3.15,1.47,2015-12-23
Nifty 50,21.26,3.15,1.47,2015-12-24
Nifty 50,21.43,3.18,1.46,2015-12-28
Nifty 50,21.44,3.18,1.46,2015-12-29
Nifty 50,21.35,3.17,1.46,2015-12-30
Nifty 50,21.49,3.19,1.46,2015-12-31
Nifty 50,21.53,3.19,1.45,2016-01-01
Nifty 50,21.07,3.13,1.48,2016-01-04
Nifty 50,21.05,3.12,1.49,2016-01-05
Nifty 50,20.93,3.10,1.49,2016-01-06
Nifty 50,20.47,3.04,1.53,2016-01-07
Nifty 50,20.56,3.05,1.52,2016-01-08
Nifty 50,20.46,3.03,1.53,2016-01-11
Nifty 50,20.31,3.01,1.54,2016-01-12
Nifty 50,20.45,3.03,1.53,2016-01-13
Nifty 50,20.38,3.02,1.53,2016-01-14
Nifty 50,20.12,2.98,1.55,2016-01-15
Nifty 50,19.86,2.95,1.57,2016-01-18
Nifty 50,20.08,2.98,1.56,2016-01-19
Nifty 50,19.74,2.93,1.58,2016-01-20
Nifty 50,19.65,2.92,1.59,2016-01-21
Nifty 50,20.01,2.98,1.56,2016-01-22
Nifty 50,20.04,2.98,1.56,2016-01-25
Nifty 50,20.05,2.98,1.55,2016-01-27
Nifty 50,19.85,2.98,1.56,2016-01-28
Nifty 50,20.22,3.03,1.53,2016-01-29
Nifty 50,20.22,3.03,1.53,2016-02-01
Nifty 50,19.90,2.99,1.55,2016-02-02
Nifty 50,19.65,2.95,1.57,2016-02-03
Nifty 50,19.76,2.97,1.56,2016-02-04
Nifty 50,19.99,3.00,1.54,2016-02-05
