Date,.SPX,.NSEI,.NIFSMCP100,.VIX,.NIFMDCP100
12/3/2021,4538.43,17196.7,10827,30.67,30293.25
12/6/2021,4591.67,16912.25,10709.3,27.18,29863.2
12/7/2021,4686.75,17176.7,10826.5,21.89,30282.6
12/8/2021,4701.21,17469.75,11024.25,19.9,30769.15
12/9/2021,4667.45,17516.85,11161.3,21.58,30955.2
12/10/2021,4712.02,17511.3,11251.2,18.69,31203.05
12/13/2021,4668.97,17368.25,11238.45,20.31,31125.7
12/14/2021,4634.09,17324.9,11263.35,21.89,31067.25
12/15/2021,4709.85,17221.4,11219.2,19.29,30888.55
12/16/2021,4668.67,17248.4,11125.7,20.57,30676.75
12/17/2021,4620.64,16985.2,10849.55,21.57,29939.3
12/20/2021,4568.02,16614.2,10411.7,22.87,28838.2
12/21/2021,4649.23,16770.85,10542,21.01,29207.75
12/22/2021,4696.56,16955.45,10768.9,18.63,29659.1
12/23/2021,4725.79,17072.6,10905.9,17.96,29927.3
12/24/2021,4725.79,17003.75,10849.4,17.96,29612.85
12/27/2021,4791.19,17086.25,10871.6,17.68,29743.15
12/28/2021,4786.35,17233.25,11040.25,17.54,30094.85
12/29/2021,4793.06,17213.6,11104.95,16.95,30135.3
12/30/2021,4778.73,17203.95,11131.7,17.33,30023.25
12/31/2021,4766.18,17354.05,11289,17.22,30442.9
1/3/2022,4796.56,17625.7,11418.45,16.6,30788
1/4/2022,4793.54,17805.25,11455,16.91,30870.35
1/5/2022,4700.58,17925.25,11426.45,19.73,30917.55
1/6/2022,4696.05,17745.9,11450.1,19.61,30956.85
1/7/2022,4677.03,17812.7,11492.9,18.76,31111.55
1/10/2022,4670.29,18003.3,11640.15,19.4,31371.65
1/11/2022,4713.07,18055.75,11646.7,18.41,31400.4
1/12/2022,4726.35,18212.35,11749.1,17.62,31791.55
1/13/2022,4659.03,18257.8,11821.15,20.31,31997.2
1/14/2022,4662.85,18255.75,11909.5,19.19,31989.65
1/17/2022,4662.85,18308.1,11980.75,19.19,32040.6
1/18/2022,4577.11,18113.05,11687.45,22.79,31381.45
1/19/2022,4532.76,17938.4,11688.95,23.85,31363.3
1/20/2022,4482.73,17757,11683.65,25.59,31312.05
1/21/2022,4397.94,17617.15,11416.95,28.85,30563.6
1/24/2022,4410.13,17149.1,10870.9,29.9,29383
1/25/2022,4356.45,17277.95,10969.05,31.16,29676.9
1/26/2022,4349.93,,,31.96,
1/27/2022,4326.51,17110.15,10888.8,30.49,29364.7
1/28/2022,4431.85,17101.95,10991.9,27.66,29804.9
1/31/2022,4515.55,17339.85,11116.45,24.83,30273.95
2/1/2022,4546.54,17576.85,11179.3,21.96,30611.6
2/2/2022,4589.38,17780,11340,22.09,30971.55
2/3/2022,4477.44,17560.2,11301.25,24.35,30673.9
2/4/2022,4500.53,17516.3,11197.4,23.22,30441.55
2/7/2022,4483.87,17213.6,11047.8,22.86,30129.25
2/8/2022,4521.54,17266.75,10857.4,21.44,29916.85
2/9/2022,4587.18,17463.8,10902,19.96,30257.1
2/10/2022,4504.08,17605.85,10952.8,23.91,30343.45
2/11/2022,4418.64,17374.75,10693.3,27.36,29729.4
2/14/2022,4401.67,16842.8,10218.8,28.33,28558.75
2/15/2022,4471.07,17352.45,10475.15,25.7,29375.3
2/16/2022,4475.01,17322.2,10551.2,24.29,29289.95
2/17/2022,4380.26,17304.6,10441.8,28.11,29201.3
2/18/2022,4348.87,17276.3,10331.05,27.75,28934.35
2/21/2022,4348.87,17206.65,10048.7,27.75,28575.75
2/22/2022,4304.76,17092.2,9842.55,28.81,28284.9
2/23/2022,4225.5,17063.25,9956.85,31.02,28467
2/24/2022,4288.7,16247.95,9334.8,30.32,26832.65
2/25/2022,4384.65,16658.4,9786.65,27.59,27953.3
2/28/2022,4373.94,16793.9,9844.65,30.15,28223.45
3/1/2022,4306.26,,,33.32,
3/2/2022,4386.54,16605.95,9893.7,30.74,28217.1
3/3/2022,4363.49,16498.05,9928.55,30.48,28102.9
3/4/2022,4328.87,16245.35,9751.95,31.98,27517.1
3/7/2022,4201.09,15863.15,9552.6,36.45,26865.9
3/8/2022,4170.7,16013.45,9696.8,35.13,27198.55
3/9/2022,4277.88,16345.35,9927.65,32.45,27785.5
3/10/2022,4259.52,16594.9,10066.5,30.23,28038.7
3/11/2022,4204.31,16630.45,10158.4,30.75,28210.35
3/14/2022,4173.11,16871.3,10180.35,31.77,28267.5
3/15/2022,4262.45,16663,10036.6,29.83,28021.35
3/16/2022,4357.86,16975.35,10154.2,26.67,28584.55
3/17/2022,4411.67,17287.05,10279.05,25.67,28977.9
3/18/2022,4463.12,,,23.87,
3/21/2022,4461.18,17117.6,10303.1,23.53,28896.45
3/22/2022,4511.61,17315.5,10332.2,22.94,28977.3
3/23/2022,4456.24,17245.65,10311,23.57,29137.3
3/24/2022,4520.16,17222.75,10355.65,21.67,29308.35
3/25/2022,4543.06,17153,10304.45,20.81,29274.55
3/28/2022,4575.52,17222,10229.6,19.63,29221.2
3/29/2022,4631.6,17325.3,10264.55,18.9,29342.3
3/30/2022,4602.45,17498.25,10364.3,19.33,29590.7
3/31/2022,4530.41,17464.75,10436.25,20.56,29692.3
4/1/2022,4545.86,17670.45,10611.25,19.63,30134.55
4/4/2022,4582.64,18053.4,10783.55,18.57,30625.2
4/5/2022,4525.12,17957.4,10875.35,21.03,31046.7
4/6/2022,4481.15,17807.65,10888.35,22.1,31229.2
4/7/2022,4500.21,17639.55,10854.5,21.55,30911.3
4/8/2022,4488.28,17784.35,10896.55,21.16,31214.2
4/11/2022,4412.53,17674.95,10890.1,24.37,31408.15
4/12/2022,4397.45,17530.3,10717.5,24.26,30804.9
4/13/2022,4446.59,17475.65,10738,21.82,30796.3
4/14/2022,4392.59,,,22.7,
4/15/2022,4392.59,,,22.7,
4/18/2022,4391.69,17173.65,10603.7,22.17,30473.55
4/19/2022,4462.21,16958.65,10428.15,21.37,30055
4/20/2022,4459.45,17136.55,10409.85,20.32,30279.25
4/21/2022,4393.66,17392.6,10571.05,22.68,30603.3
4/22/2022,4271.78,17171.95,10537.2,28.21,30315.85
4/25/2022,4296.12,16953.95,10282.6,27.02,29733.1
4/26/2022,4175.2,17200.8,10402.45,33.52,30215.35
4/27/2022,4183.96,17038.4,10339.25,31.6,29954.3
4/28/2022,4287.5,17245.05,10376.9,29.99,30134.6
4/29/2022,4131.93,17102.55,10256.95,33.4,29880.35
5/2/2022,4155.38,17069.1,10119.65,32.34,29703.4
5/3/2022,4175.48,,,29.25,
5/4/2022,4300.17,16677.6,9881.45,25.42,29074.3
5/5/2022,4146.87,16682.65,9807.1,31.2,29104.35
5/6/2022,4123.34,16411.25,9559.15,30.19,28584.2
5/9/2022,3991.24,16301.85,9356.15,34.75,28074.45
5/10/2022,4001.05,16240.05,9146.8,32.99,27548.6
5/11/2022,3935.18,16167.1,8880.65,32.56,27450.8
5/12/2022,3930.08,15808,8714.35,31.77,26810.05
5/13/2022,4023.89,15782.15,8796.65,28.87,27085.65
5/16/2022,4008.01,15842.3,8895.25,27.47,27425.5
5/17/2022,4088.85,16259.3,9193.7,26.1,28172.9
5/18/2022,3923.68,16240.3,9158,30.96,28111.7
5/19/2022,3900.79,15809.4,8912.3,29.35,27271.9
5/20/2022,3901.36,16266.15,9136.1,29.43,27872.2
5/23/2022,3973.75,16214.7,9063.35,28.48,27775.45
5/24/2022,3941.48,16125.15,8948.85,29.45,27595.3
5/25/2022,3978.73,16025.8,8638.95,28.37,26918.7
5/26/2022,4057.84,16170.15,8705.25,27.5,27281.15
5/27/2022,4158.24,16352.45,8824.05,25.72,27657.25
5/30/2022,4158.24,16661.4,9095.95,26.54,28326.35
5/31/2022,4132.15,16584.55,9208.5,26.19,28288.35
6/1/2022,4101.23,16522.75,9233.85,25.69,28299.9
6/2/2022,4176.82,16628,9290.55,24.72,28491.15
6/3/2022,4108.54,16584.3,9210.25,24.79,28023.35
6/6/2022,4121.43,16569.55,9115.9,25.07,27992.65
6/7/2022,4160.68,16416.35,9062.15,24.02,27803.95
6/8/2022,4115.77,16356.25,9035.35,23.96,27670.8
6/9/2022,4017.82,16478.1,9054.6,26.09,27805.9
6/10/2022,3900.86,16201.8,8955.2,27.75,27575.8
6/13/2022,3749.63,15774.4,8607.6,34.02,26777.8
6/14/2022,3735.48,15732.1,8556.8,32.69,26715.65
6/15/2022,3789.99,15692.15,8607.85,29.62,26809
6/16/2022,3666.77,15360.6,8313.35,32.95,26180.35
6/17/2022,3674.84,15293.5,8246.5,31.13,25877.7
6/20/2022,3674.84,15350.15,7982.55,31.03,25292.9
6/21/2022,3764.79,15638.8,8255.5,30.19,26194.4
6/22/2022,3759.89,15413.3,8138.9,28.95,25767.85
6/23/2022,3795.73,15556.65,8245.7,29.05,26079.95
6/24/2022,3911.74,15699.25,8390.65,27.23,26449.05
6/27/2022,3900.11,15832.05,8561.7,26.95,26713.25
6/28/2022,3821.55,15850.2,8532.5,28.36,26791
6/29/2022,3818.83,15799.1,8484.3,28.16,26672.15
6/30/2022,3785.38,15780.25,8445.25,28.71,26452.75
7/1/2022,3825.33,15752.05,8477.55,26.7,26587.3
7/4/2022,3825.33,15835.35,8532.15,27.53,26769.55
7/5/2022,3831.39,15810.85,8526.5,27.54,26698.1
7/6/2022,3845.08,15989.8,8568.65,26.73,27204.35
7/7/2022,3902.62,16132.9,8703.55,26.08,27572.45
7/8/2022,3899.38,16220.6,8730.1,24.64,27649.05
7/11/2022,3854.43,16216,8812.65,26.17,27908.05
7/12/2022,3818.8,16058.3,8775.8,27.29,27782.05
7/13/2022,3801.78,15966.65,8795.15,26.82,27827.85
7/14/2022,3790.38,15938.65,8694.7,26.4,27803.5
7/15/2022,3863.16,16049.2,8724.35,24.23,28017.25
7/18/2022,3830.85,16278.5,8863.2,25.3,28409.75
7/19/2022,3936.69,16340.55,8953.25,24.5,28600.95
7/20/2022,3959.9,16520.85,9025.4,23.88,28654.4
7/21/2022,3998.95,16605.25,9094.9,23.11,29049.15
7/22/2022,3961.63,16719.45,9128.75,23.03,29047.85
7/25/2022,3966.84,16631,9075.9,23.36,29020.75
7/26/2022,3921.05,16483.85,8941.15,24.69,28658.75
7/27/2022,4023.61,16641.8,8941.55,23.24,28976.3
7/28/2022,4072.43,16929.6,9017.95,22.33,29219.75
7/29/2022,4130.29,17158.25,9171.2,21.33,29634.25
8/1/2022,4118.63,17340.05,9336.65,22.84,30128
8/2/2022,4091.19,17345.45,9402.8,23.93,30228.15
8/3/2022,4155.17,17388.15,9357.45,21.95,30017.65
8/4/2022,4151.94,17382,9323.4,21.44,30190.85
8/5/2022,4145.19,17397.5,9318,21.15,30258.35
8/8/2022,4140.06,17525.1,9349.65,21.29,30366.05
8/9/2022,4122.47,,,21.77,
8/10/2022,4210.24,17534.75,9316.7,19.74,30318.9
8/11/2022,4207.27,17659,9397.95,20.2,30583.85
8/12/2022,4280.15,17698.15,9421.6,19.53,30806.35
8/12/2022,4280.15,17698.15,9421.6,19.53,30806.35
8/15/2022,4297.14,,,19.95,
8/16/2022,4305.2,17825.25,9511.55,19.69,31254.55
8/17/2022,4274.04,17944.25,9558.3,19.9,31401.4
8/18/2022,4283.74,17956.5,9573.8,19.56,31460.2
8/19/2022,4228.48,17758.45,9457.8,20.6,31005
8/22/2022,4137.99,17490.7,9303.95,23.8,30379.5
8/23/2022,4128.73,17577.5,9410.1,24.11,30734.65
8/24/2022,4140.77,17604.95,9487.15,22.82,30960.9
8/25/2022,4199.12,17522.45,9529.55,21.78,30942.9
8/26/2022,4057.66,17558.9,9596.7,25.56,31112.95
8/29/2022,4030.61,17312.9,9502.2,26.21,30853.85
8/30/2022,3986.16,17759.3,9621.95,26.21,31481.7
8/31/2022,3955,,,25.87,
9/1/2022,3966.85,17542.8,9633.75,25.56,31516.3
9/2/2022,3924.26,17539.45,9617.05,25.47,31402.3
9/5/2022,3924.26,17665.8,9731.4,25.99,31522.3
9/6/2022,3908.19,17655.6,9759.85,26.91,31706.05
9/7/2022,3979.87,17624.4,9836.2,24.64,31865.55
9/8/2022,4006.18,17798.75,9930.3,23.61,31923.05
9/9/2022,4067.36,17833.35,9936.35,22.79,32035.9
9/12/2022,4110.41,17936.35,10068.35,23.87,32345.45
9/13/2022,3932.69,18070.05,10084,27.27,32398.75
9/14/2022,3946.01,18003.75,10076.7,26.16,32291.75
9/15/2022,3901.35,17877.4,10074.95,26.27,32415.7
9/16/2022,3873.33,17530.85,9817,26.3,31494.9
9/19/2022,3899.89,17622.25,9724.4,25.76,31504.4
9/20/2022,3855.93,17816.25,9832.25,27.16,31955.5
9/21/2022,3789.93,17718.35,9731.25,27.99,31718.7
9/22/2022,3757.99,17629.8,9789.5,27.35,31826.1
9/23/2022,3693.23,17327.35,9589.45,29.92,31078.7
9/26/2022,3655.04,17016.3,9262.55,32.26,30111.8
9/27/2022,3647.29,17007.4,9285.95,32.6,30160.7
9/28/2022,3719.04,16858.6,9235.55,30.18,30066.15
9/29/2022,3640.47,16818.1,9293.9,31.84,30185.65
9/30/2022,3585.62,17094.35,9441.8,31.62,30668.3
10/3/2022,3678.43,16887.35,9379.15,30.1,30284.65
10/4/2022,3790.93,17274.3,9544.45,29.07,31090.6
10/5/2022,3783.28,,,28.55,
10/6/2022,3744.52,17331.8,9663.25,30.52,31482.7
10/7/2022,3639.66,17314.65,9686.1,31.36,31406.8
10/10/2022,3612.39,17241,9641.6,32.45,31109.35
10/11/2022,3588.84,16983.55,9477.85,33.63,30567.7
10/12/2022,3577.03,17123.6,9553.8,33.57,30756.55
10/13/2022,3669.91,17014.35,9506.35,31.94,30544.7
10/14/2022,3583.07,17185.7,9518.45,32.02,30524.45
10/17/2022,3677.95,17311.8,9561.15,31.37,30572.65
10/18/2022,3719.98,17486.95,9633.5,30.5,30908
10/19/2022,3695.16,17512.25,9656.05,30.76,30984.45
10/20/2022,3665.78,17563.95,9667.05,29.98,30901.35
10/21/2022,3752.75,17576.3,9653.5,29.69,30691.85
10/24/2022,3797.34,17730.75,9743.05,29.85,30845.2
10/25/2022,3859.11,17656.35,9730.3,28.46,30982.7
10/26/2022,3830.6,,,27.28,
10/27/2022,3807.3,17736.95,9770.65,27.39,31172.35
10/28/2022,3901.06,17786.8,9673.05,25.75,31003.25
10/31/2022,3871.98,18012.2,9686.1,25.88,31432.3
11/1/2022,3856.1,18145.4,9707.85,25.81,31705.5
11/2/2022,3759.69,18082.85,9696.15,25.86,31680
11/3/2022,3719.89,18052.7,9719.65,25.3,31786.85
11/4/2022,3770.55,18117.15,9755.7,24.55,31707.9
11/7/2022,3806.8,18202.8,9836.3,24.35,31963.6
11/8/2022,3828.11,,,25.54,
11/9/2022,3748.57,18157,9781.5,26.09,31726.3
11/10/2022,3956.37,18028.2,9668.6,23.53,31358.65
11/10/2022,3956.37,18028.2,9668.6,23.53,31358.65
11/11/2022,3992.93,18349.7,9705.35,22.52,31381.7
11/14/2022,3957.25,18329.15,9752.25,23.73,31399.15
11/15/2022,3991.73,18403.4,9777.3,24.54,31403.55
11/16/2022,3958.79,18409.65,9696.55,24.11,31197.9
11/17/2022,3946.56,18343.9,9663.5,23.93,31072
11/18/2022,3965.34,18307.65,9613.6,23.12,30916.7
11/21/2022,3949.94,18159.95,9636.9,22.36,30901.5
11/22/2022,4003.58,18244.2,9639.7,21.29,31070
11/23/2022,4027.26,18267.25,9691.3,20.35,31150.65
11/24/2022,,18484.1,9740.65,20.42,31289.25
11/25/2022,4026.12,18512.75,9849.7,20.5,31587.65
11/28/2022,3963.94,18562.75,9971.2,22.21,31818.9
11/29/2022,3957.63,18618.05,9916.05,21.89,31677.3
11/30/2022,4080.11,18758.35,9976.05,20.58,32037.9
12/1/2022,4076.57,18812.5,10019.4,19.84,32283.85
12/2/2022,4071.7,18696.1,10079.95,19.06,32566.85
12/5/2022,3998.84,18701.05,10123.3,20.75,32646.95
12/6/2022,3941.26,18642.75,10106.9,22.17,32495.25
12/7/2022,3933.92,18560.5,10047.4,22.68,32308.3
12/8/2022,3963.51,18609.35,10080.7,22.29,32503.95
12/9/2022,3934.38,18496.6,9969.6,22.83,32374.5
12/12/2022,3990.56,18497.15,10024.5,25,32490.95
12/13/2022,4019.65,18608,10067.45,22.55,32667.3
12/14/2022,3995.32,18660.3,10138.85,21.14,32863.2
12/15/2022,3895.75,18414.9,10080.95,22.83,32530.75
12/16/2022,3852.36,18269,10017.45,22.62,32010.1
12/19/2022,3817.66,18420.45,10064,22.42,32186.85
12/20/2022,3821.62,18385.3,10020.2,21.48,32117
12/21/2022,3878.44,18199.1,9795.3,20.07,31610.3
12/22/2022,3822.39,18127.35,9637.5,21.97,31336.65
12/23/2022,3844.82,17806.8,9182.55,20.87,30157.65
12/26/2022,,18014.6,9532.6,20.87,30977
12/27/2022,3829.25,18132.3,9645.8,21.65,31283.75
12/28/2022,3783.22,18122.5,9639.1,22.14,31325.55
12/29/2022,3849.28,18191,9658.95,21.44,31350.9
12/30/2022,3839.5,18105.3,9731.3,21.67,31509.1
1/2/2023,,18197.45,9798.6,21.67,31786.45
1/3/2023,3824.14,18232.55,9825.35,22.9,31860.35
1/4/2023,3852.97,18042.95,9731.9,22.01,31503.1
1/5/2023,3808.1,17992.15,9735.25,22.46,31661.5
1/6/2023,3895.08,17859.45,9656.05,21.13,31420.2
1/9/2023,3892.09,18101.2,9709.5,21.97,31716.65
1/10/2023,3919.25,17914.15,9652.25,20.58,31559.3
1/11/2023,3969.61,17895.7,9647.7,21.09,31457.2
1/12/2023,3983.17,17858.2,9647.65,18.83,31360.1
1/13/2023,3999.09,17956.6,9675.7,18.35,31328.35
1/16/2023,,17894.85,9668.95,19.49,31253.05
1/17/2023,3990.97,18053.3,9665,19.36,31217.6
1/18/2023,3928.86,18165.35,9670.85,20.34,31379.3
1/19/2023,3898.85,18107.85,9623.6,20.52,31344.6
1/20/2023,3972.61,18027.65,9569.1,19.85,31099.8
1/23/2023,4019.81,18118.55,9566.5,19.81,31273.8
1/24/2023,4016.95,18118.3,9531.1,19.2,31151.85
1/25/2023,4016.22,17891.95,9420.95,19.08,30694.3
1/26/2023,4060.43,,,18.73,
1/27/2023,4070.56,17604.35,9242.7,18.51,30241.9
1/30/2023,4017.77,17648.95,9233,19.94,30185.85
1/31/2023,4076.6,17662.15,9501.75,19.4,30676.45
2/1/2023,4119.21,17616.3,9392.75,17.87,30386.65
2/2/2023,4179.76,17610.4,9448.3,18.73,30433
2/3/2023,4136.48,17854.05,9415.55,18.33,30378.1
2/6/2023,4111.08,17764.6,9466.4,19.43,30670.65
2/7/2023,4164,17721.5,9399.65,18.66,30663.8
2/8/2023,4117.86,17871.7,9478.9,19.63,30944
2/8/2023,4117.86,17871.7,9478.9,19.63,30944
2/9/2023,4081.5,17893.45,9475.05,20.71,30956.65
2/10/2023,4090.46,17856.5,9526.4,20.53,31029.45
2/13/2023,4137.29,17770.9,9388.05,20.34,30565.35
2/14/2023,4136.13,17929.85,9350.7,18.91,30481.8
2/15/2023,4147.6,18015.85,9378.85,18.23,30671
2/16/2023,4090.41,18035.85,9471.5,20.17,30886.5
2/17/2023,4079.09,17944.2,9417.55,20.02,30642.05
2/20/2023,,17844.6,9385.2,21.23,30666.9
2/21/2023,3997.34,17826.7,9351.45,22.87,30556.8
2/22/2023,3991.05,17554.3,9244.8,22.29,30211
2/23/2023,4012.32,17511.25,9237.65,21.14,30165.65
2/24/2023,3970.04,17465.8,9221.8,21.67,30103.4
2/27/2023,3982.24,17392.7,9118.25,20.95,29894.9
2/28/2023,3970.15,17303.95,9155.6,20.7,30117.3
3/1/2023,3951.39,17450.9,9278,20.58,30584.1
3/2/2023,3981.35,17321.9,9262.5,19.59,30486.75
3/3/2023,4045.64,17594.35,9337.35,18.49,30697.65
3/6/2023,4048.42,17711.45,9442.1,18.61,30960.05
3/7/2023,3986.37,,,19.59,
3/8/2023,3992.01,17754.4,9462.15,19.11,31119.25
3/9/2023,3918.32,17589.6,9410.9,22.61,30948.65
3/10/2023,3861.59,17412.9,9326.95,24.8,30717.45
3/13/2023,3855.76,17154.3,9118.5,26.52,30106.85
3/14/2023,3919.29,17043.3,9043.15,23.73,29949.35
3/15/2023,3891.93,16972.15,9080.15,26.14,29971.25
3/16/2023,3960.28,16985.6,9032.55,22.99,29997.5
3/17/2023,3916.64,17100.05,9094.6,25.51,30092.25
3/20/2023,3951.57,16988.4,9005.85,24.15,29782.55
3/21/2023,4002.87,17107.5,9065,21.38,29958.15
3/22/2023,3936.97,17151.9,9114.4,22.26,30040.6
3/23/2023,3948.72,17076.9,9075.5,22.61,29916.7
3/24/2023,3970.99,16945.05,8923.9,21.74,29565.45
3/27/2023,3977.53,16985.7,8781.65,20.6,29426.6
3/28/2023,3971.27,16951.7,8701.4,19.97,29324.75
3/29/2023,4027.81,17080.7,8852.1,19.12,29775.55
3/30/2023,4050.83,,,19.02,
3/31/2023,4109.31,17359.75,8994.75,18.7,30035.15
4/3/2023,4124.51,17398.05,9061.6,18.55,30166.75
4/4/2023,4100.6,,,19,
4/5/2023,4090.38,17557.05,9126.85,19.08,30160.15
4/6/2023,4105.02,17599.15,9198.35,18.4,30353.8
4/10/2023,4109.11,17624.05,9223.7,18.97,30470.1
4/11/2023,4108.94,17722.3,9261.55,19.1,30623.5
4/12/2023,4091.95,17812.4,9310.75,19.09,30824.05
4/13/2023,4146.22,17828,9337.3,17.8,30884.65
4/14/2023,4137.64,,,17.07,
4/17/2023,4151.32,17706.85,9368.5,16.95,31006.5
4/18/2023,4154.87,17660.15,9396,16.83,31240.75
4/19/2023,4154.52,17618.75,9386.8,16.46,31211.25
4/20/2023,4129.79,17624.45,9400.9,17.17,31219.55
4/21/2023,4133.52,17624.05,9369.4,16.77,31087.35
4/24/2023,4137.04,17743.4,9424.95,16.89,31210
4/25/2023,4071.63,17769.25,9472.85,18.76,31180.6
4/26/2023,4055.99,17813.6,9516.3,18.84,31228.85
4/27/2023,4135.35,17915.05,9592.5,17.03,31404.2
4/28/2023,4169.48,18065,9672.55,15.78,31794.75
5/1/2023,4167.87,,,16.08,
5/2/2023,4119.58,18147.65,9739.1,17.78,32101.8
5/3/2023,4090.75,18089.85,9732.55,18.34,32186.2
5/4/2023,4061.22,18255.8,9809.8,20.09,32374.35
5/5/2023,4136.25,18069,9729.75,17.19,32148.85
5/8/2023,4138.12,18264.4,9820.75,16.98,32476.1
5/9/2023,4119.17,18265.95,9815.45,17.71,32488.5
5/9/2023,4119.17,18265.95,9815.45,17.71,32488.5
5/10/2023,4137.64,18315.1,9829.2,16.94,32505.35
5/11/2023,4130.62,18297,9881.1,16.93,32601.3
5/12/2023,4124.08,18314.8,9807.35,17.03,32468.45
5/15/2023,4136.28,18398.85,9887.05,17.12,32709.4
5/16/2023,4109.9,18286.5,9885.45,17.99,32792.85
5/17/2023,4158.77,18181.75,9937.5,16.87,32762.75
5/18/2023,4198.05,18129.95,9890,16.05,32570.55
5/19/2023,4191.98,18203.4,9891.7,16.81,32550.35
5/22/2023,4192.63,18314.4,9946.35,17.21,32756.4
5/23/2023,4145.58,18348,9948.25,18.53,32961.9
5/24/2023,4115.24,18285.4,9949.4,20.03,33031.35
5/25/2023,4151.28,18321.15,9957.95,19.14,33157.1
5/26/2023,4205.45,18499.35,10010.8,17.95,33425.1
5/29/2023,,18598.65,10040.6,17.46,33551
5/30/2023,4205.52,18633.85,10062.3,17.46,33635.3
5/31/2023,4179.83,18534.4,10166.1,17.94,33761.3
6/1/2023,4221.02,18487.75,10269.85,15.65,33812.4
6/2/2023,4282.37,18534.1,10321.6,14.6,33966.8
6/5/2023,4273.79,18593.85,10359.05,14.73,34015.2
6/6/2023,4283.85,18599,10415.25,13.96,34035.9
6/7/2023,4267.52,18726.4,10555.55,13.94,34390.1
6/8/2023,4293.93,18634.55,10455.3,13.65,34200.4
6/9/2023,4298.86,18563.4,10442.85,13.83,34153.05
6/12/2023,4338.93,18601.5,10533.7,15.01,34342.3
6/13/2023,4369.01,18716.15,10607.2,14.61,34761
6/14/2023,4372.59,18755.9,10620.35,13.88,34833.3
6/15/2023,4425.84,18688.1,10636.6,14.5,34907
6/16/2023,4409.59,18826,10740.5,13.54,35144.3
6/19/2023,,18755.45,10769.15,14.19,35158.05
6/20/2023,4388.71,18816.7,10824.8,13.88,35329.2
6/21/2023,4365.69,18856.85,10832.05,13.2,35614.4
6/22/2023,4381.89,18771.25,10750.1,12.91,35235.25
6/23/2023,4348.33,18665.5,10624.1,13.44,34799.9
6/26/2023,4328.82,18691.2,10689.85,14.25,35120.45
6/27/2023,4378.41,18817.4,10753.75,13.74,35296.95
6/28/2023,4376.86,18972.1,10791.35,13.43,35520.95
6/29/2023,4396.44,,,13.54,
6/30/2023,4450.38,19189.05,10837.1,13.59,35754.35
7/3/2023,4455.59,19322.55,10970.25,13.57,35843.5
7/4/2023,,19389,10997.2,13.7,35771.8
7/5/2023,4446.82,19398.5,11078.25,14.18,36024.65
7/6/2023,4411.59,19497.3,11167.4,15.44,36373.1
7/7/2023,4398.95,19331.8,11118.6,14.83,36076.8
7/10/2023,4409.53,19355.9,11054.15,15.07,35938.05
7/11/2023,4439.26,19439.4,11193.95,14.84,36252.9
7/12/2023,4472.16,19384.3,11278.7,13.54,36408.15
7/13/2023,4510.04,19413.75,11165.85,13.61,36114.35
7/14/2023,4505.42,19564.5,11323.9,13.34,36528.95
7/17/2023,4522.79,19711.45,11424.1,13.48,36641.25
7/18/2023,4554.98,19749.25,11317.2,13.3,36591.4
7/19/2023,4565.72,19833.15,11404.95,13.76,36839
7/20/2023,4534.87,19979.15,11447.15,13.99,36931.7
7/21/2023,4536.34,19745,11529.7,13.6,36799.5
7/24/2023,4554.64,19672.35,11571.9,13.91,36742.6
7/25/2023,4567.46,19680.6,11558.9,13.86,36887.65
7/26/2023,4566.75,19778.3,11578.95,13.19,37050.1
7/27/2023,4537.41,19659.9,11578.75,14.41,37151.6
7/28/2023,4582.23,19646.05,11600.3,13.33,37357.15
7/31/2023,4588.96,19753.8,11702.85,13.63,37721.35
8/1/2023,4576.73,19733.55,11782.8,13.93,37733.45
8/2/2023,4513.39,19526.55,11596.05,16.09,37232.7
8/3/2023,4501.89,19381.65,11609.85,15.92,37326.15
8/4/2023,4478.03,19517,11698.05,17.1,37630.6
8/7/2023,4518.44,19597.3,11724.3,15.77,37824.15
8/7/2023,4518.44,19597.3,11724.3,15.77,37824.15
8/8/2023,4499.38,19570.85,11755.95,15.99,37912.5
8/9/2023,4467.71,19632.55,11825.15,15.96,38037
8/10/2023,4468.83,19543.1,11769.95,15.85,38007.6
8/11/2023,4464.05,19428.3,11748.35,14.84,37836.15
8/14/2023,4489.72,19434.55,11662.4,14.82,37770.2
8/15/2023,4437.86,,,16.46,
8/16/2023,4404.33,19465,11728.5,16.78,37801.65
8/17/2023,4370.36,19365.25,11745.3,17.89,37895.5
8/18/2023,4369.71,19310.15,11683.35,17.3,37815.4
8/21/2023,4399.77,19393.6,11756.8,17.13,38126.4
8/22/2023,4387.55,19396.45,11852.5,16.97,38544.3
8/23/2023,4436.01,19444,11960.2,15.98,38694.65
8/24/2023,4376.31,19386.7,11918.2,17.2,38789
8/25/2023,4405.71,19265.8,11869.45,15.68,38471.25
8/28/2023,4433.31,19306.05,11957.1,15.08,38662.15
8/29/2023,4497.63,19342.65,12021.65,14.45,38794.8
8/30/2023,4514.87,19347.45,12145.4,13.88,39077.55
8/31/2023,4507.66,19253.8,12243.65,13.57,39118.65
9/1/2023,4515.77,19435.3,12386.45,13.09,39445.6
9/4/2023,,19528.8,12550.75,13.82,39830.35
9/5/2023,4496.83,19574.9,12656.25,14.01,40253.6
9/6/2023,4465.48,19611.05,12674.9,14.45,40284.1
9/7/2023,4451.14,19727.05,12734.15,14.4,40593.9
