"date","ticker","name","exchange","open","high","low","close","volume","last_updated"
2012-12-19,NIFTY 50,NIFTY 50,NSE,5917.3,5939.4,5910.8,5929.6,0,2025-10-15 10:50:43.804
2012-12-19,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3737.45,3759.5,3729.35,3733.3,0,2025-10-15 10:53:52.910
2012-12-20,NIFTY 50,NIFTY 50,NSE,5934.45,5937.6,5881.45,5916.4,0,2025-10-15 10:50:43.804
2012-12-20,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8480.29,8501.79,8439.5,8471.6,0,2025-10-15 10:50:53.899
2012-12-20,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3740.3,3749.15,3713.75,3728.0,0,2025-10-15 10:53:52.910
2012-12-21,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8469.9,8469.9,8325.2,8334.4,0,2025-10-15 10:50:53.899
2012-12-21,NIFTY 50,NIFTY 50,NSE,5888.0,5888.0,5841.65,5847.7,0,2025-10-15 10:50:43.804
2012-12-21,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3716.45,3719.85,3657.2,3663.2,0,2025-10-15 10:53:52.910
2012-12-24,NIFTY 50,NIFTY 50,NSE,5869.0,5871.9,5844.7,5855.75,0,2025-10-15 10:50:43.804
2012-12-24,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8334.75,8381.7,8332.0,8358.5,0,2025-10-15 10:50:53.899
2012-12-24,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3666.6,3687.6,3666.6,3677.4,0,2025-10-15 10:53:52.910
2012-12-26,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8359.35,8442.25,8359.35,8422.79,0,2025-10-15 10:50:53.899
2012-12-26,NIFTY 50,NIFTY 50,NSE,5864.95,5917.3,5859.55,5905.6,0,2025-10-15 10:50:43.804
2012-12-26,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3680.85,3711.35,3680.85,3704.1,0,2025-10-15 10:53:52.910
2012-12-27,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8423.4,8460.65,8385.9,8395.5,0,2025-10-15 10:50:53.899
2012-12-27,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3704.8,3721.25,3670.7,3675.5,0,2025-10-15 10:53:52.910
2012-12-27,NIFTY 50,NIFTY 50,NSE,5930.2,5930.8,5864.7,5870.1,0,2025-10-15 10:50:43.804
2012-12-28,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3681.5,3697.25,3669.65,3685.1,0,2025-10-15 10:53:52.910
2012-12-28,NIFTY 50,NIFTY 50,NSE,5887.15,5915.75,5879.5,5908.35,0,2025-10-15 10:50:43.804
2012-12-28,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8396.1,8475.4,8396.1,8468.4,0,2025-10-15 10:50:53.899
2012-12-31,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3689.35,3715.25,3688.15,3710.1,0,2025-10-15 10:53:52.910
2012-12-31,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8468.6,8509.79,8468.6,8505.1,0,2025-10-15 10:50:53.899
2012-12-31,NIFTY 50,NIFTY 50,NSE,5901.2,5919.0,5897.15,5905.1,0,2025-10-15 10:50:43.804
2013-01-01,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3719.05,3772.6,3719.05,3770.6,0,2025-10-15 10:53:52.910
2013-01-01,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8507.1,8610.1,8507.1,8602.5,0,2025-10-15 10:50:53.899
2013-01-01,NIFTY 50,NIFTY 50,NSE,5937.65,5963.9,5935.2,5950.85,0,2025-10-15 10:50:43.804
2013-01-02,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3785.55,3818.8,3785.55,3809.4,0,2025-10-15 10:53:52.910
2013-01-02,NIFTY 50,NIFTY 50,NSE,5982.6,6006.05,5982.0,5993.25,0,2025-10-15 10:50:43.804
2013-01-02,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8604.15,8674.54,8604.15,8633.5,0,2025-10-15 10:50:53.899
2013-01-03,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8634.29,8706.85,8629.0,8695.6,0,2025-10-15 10:50:53.899
2013-01-03,NIFTY 50,NIFTY 50,NSE,6015.8,6017.0,5986.55,6009.5,0,2025-10-15 10:50:43.804
2013-01-03,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3813.6,3862.65,3813.6,3854.1,0,2025-10-15 10:53:52.910
2013-01-04,NIFTY 50,NIFTY 50,NSE,6011.95,6020.75,5981.55,6016.15,0,2025-10-15 10:50:43.804
2013-01-04,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8695.25,8750.4,8666.95,8746.9,0,2025-10-15 10:50:53.899
2013-01-04,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3857.35,3881.8,3848.45,3879.4,0,2025-10-15 10:53:52.910
2013-01-07,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3884.1,3925.35,3883.75,3888.7,0,2025-10-15 10:53:52.910
2013-01-07,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8748.2,8821.7,8748.2,8768.0,0,2025-10-15 10:50:53.899
2013-01-07,NIFTY 50,NIFTY 50,NSE,6042.15,6042.15,5977.15,5988.4,0,2025-10-15 10:50:43.804
2013-01-08,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3888.4,3901.65,3864.3,3880.7,0,2025-10-15 10:53:52.910
2013-01-08,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8768.25,8803.04,8730.54,8791.0,0,2025-10-15 10:50:53.899
2013-01-08,NIFTY 50,NIFTY 50,NSE,5983.45,6007.05,5964.4,6001.7,0,2025-10-15 10:50:43.804
2013-01-09,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8791.75,8859.4,8725.95,8742.0,0,2025-10-15 10:50:53.899
2013-01-09,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3884.55,3905.6,3855.7,3862.1,0,2025-10-15 10:53:52.910
2013-01-09,NIFTY 50,NIFTY 50,NSE,6006.2,6020.1,5958.45,5971.5,0,2025-10-15 10:50:43.804
2013-01-10,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3878.9,3893.35,3849.05,3858.4,0,2025-10-15 10:53:52.910
2013-01-10,NIFTY 50,NIFTY 50,NSE,5998.8,6005.15,5947.3,5968.65,0,2025-10-15 10:50:43.804
2013-01-10,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8744.15,8808.7,8669.2,8699.5,0,2025-10-15 10:50:53.899
2013-01-11,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3875.85,3881.1,3798.2,3801.5,0,2025-10-15 10:53:52.910
2013-01-11,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8700.29,8734.75,8530.35,8544.0,0,2025-10-15 10:50:53.899
2013-01-11,NIFTY 50,NIFTY 50,NSE,6012.4,6018.85,5940.6,5951.3,0,2025-10-15 10:50:43.804
2013-01-14,NIFTY 50,NIFTY 50,NSE,5967.2,6036.9,5962.15,6024.05,0,2025-10-15 10:50:43.804
2013-01-14,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8544.5,8676.25,8505.54,8664.5,0,2025-10-15 10:50:53.899
2013-01-14,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3809.05,3856.55,3789.65,3854.9,0,2025-10-15 10:53:52.910
2013-01-15,NIFTY 50,NIFTY 50,NSE,6037.85,6068.5,6018.6,6056.6,0,2025-10-15 10:50:43.804
2013-01-15,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8665.25,8733.25,8665.25,8684.2,0,2025-10-15 10:50:53.899
2013-01-15,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3862.3,3880.0,3844.4,3848.1,0,2025-10-15 10:53:52.910
2013-01-16,NIFTY 50,NIFTY 50,NSE,6049.0,6055.95,5992.05,6001.85,0,2025-10-15 10:50:43.804
2013-01-16,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3852.4,3858.2,3782.25,3788.9,0,2025-10-15 10:53:52.910
2013-01-16,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8684.9,8710.5,8555.25,8567.0,0,2025-10-15 10:50:53.899
2013-01-17,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8568.35,8624.65,8542.6,8592.79,0,2025-10-15 10:50:53.899
2013-01-17,NIFTY 50,NIFTY 50,NSE,6001.25,6053.2,5988.1,6039.2,0,2025-10-15 10:50:43.804
2013-01-17,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3793.15,3816.95,3778.45,3787.1,0,2025-10-15 10:53:52.910
2013-01-18,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3795.25,3816.8,3780.1,3783.6,0,2025-10-15 10:53:52.910
2013-01-18,NIFTY 50,NIFTY 50,NSE,6059.85,6083.4,6048.3,6064.4,0,2025-10-15 10:50:43.804
2013-01-18,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8594.29,8658.2,8584.95,8591.29,0,2025-10-15 10:50:53.899
2013-01-21,NIFTY 50,NIFTY 50,NSE,6085.75,6094.35,6065.1,6082.3,0,2025-10-15 10:50:43.804
2013-01-21,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3791.95,3810.15,3791.6,3800.5,0,2025-10-15 10:53:52.910
2013-01-21,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8591.85,8640.7,8586.2,8601.1,0,2025-10-15 10:50:53.899
2013-01-22,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3801.5,3824.3,3758.65,3760.1,0,2025-10-15 10:53:52.910
2013-01-22,NIFTY 50,NIFTY 50,NSE,6080.15,6101.3,6040.5,6048.5,0,2025-10-15 10:50:43.804
2013-01-22,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8601.7,8649.25,8495.25,8504.7,0,2025-10-15 10:50:53.899
2013-01-23,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8506.04,8554.4,8369.25,8430.0,0,2025-10-15 10:50:53.899
2013-01-23,NIFTY 50,NIFTY 50,NSE,6052.85,6069.8,6021.15,6054.3,0,2025-10-15 10:50:43.804
2013-01-23,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3756.95,3781.75,3690.0,3713.9,0,2025-10-15 10:53:52.910
2013-01-24,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8430.04,8434.4,8190.0,8205.9,0,2025-10-15 10:50:53.899
2013-01-24,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3706.8,3719.45,3611.3,3618.0,0,2025-10-15 10:53:52.910
2013-01-24,NIFTY 50,NIFTY 50,NSE,6046.2,6065.3,6007.85,6019.35,0,2025-10-15 10:50:43.804
2013-01-25,NIFTY 50,NIFTY 50,NSE,6024.5,6080.55,6014.45,6074.65,0,2025-10-15 10:50:43.804
2013-01-25,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3618.8,3668.25,3601.9,3663.8,0,2025-10-15 10:53:52.910
2013-01-25,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8205.75,8382.2,8172.6,8374.4,0,2025-10-15 10:50:53.899
2013-01-28,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8375.25,8420.54,8360.9,8378.79,0,2025-10-15 10:50:53.899
2013-01-28,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3663.65,3695.35,3655.35,3659.5,0,2025-10-15 10:53:52.910
2013-01-28,NIFTY 50,NIFTY 50,NSE,6082.1,6088.4,6061.4,6074.8,0,2025-10-15 10:50:43.804
2013-01-29,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3667.3,3689.0,3632.85,3634.8,0,2025-10-15 10:53:52.910
2013-01-29,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8379.4,8436.7,8310.54,8323.9,0,2025-10-15 10:50:53.899
2013-01-29,NIFTY 50,NIFTY 50,NSE,6064.7,6111.8,6042.45,6049.9,0,2025-10-15 10:50:43.804
2013-01-30,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8325.29,8380.35,8290.0,8303.9,0,2025-10-15 10:50:53.899
2013-01-30,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3642.05,3658.4,3616.3,3620.1,0,2025-10-15 10:53:52.910
2013-01-30,NIFTY 50,NIFTY 50,NSE,6065.0,6071.95,6044.15,6055.75,0,2025-10-15 10:50:43.804
2013-01-31,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3622.85,3646.4,3611.45,3638.9,0,2025-10-15 10:53:52.910
2013-01-31,NIFTY 50,NIFTY 50,NSE,6045.65,6058.05,6025.15,6034.75,0,2025-10-15 10:50:43.804
2013-01-31,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8304.75,8380.29,8293.0,8363.7,0,2025-10-15 10:50:53.899
2013-02-01,NIFTY 50,NIFTY 50,NSE,6040.95,6052.95,5983.2,5998.9,0,2025-10-15 10:50:43.804
2013-02-01,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8365.54,8416.4,8338.54,8357.4,0,2025-10-15 10:50:53.899
2013-02-01,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3646.0,3669.45,3638.15,3642.8,0,2025-10-15 10:53:52.910
2013-02-04,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3652.7,3667.0,3599.35,3603.2,0,2025-10-15 10:53:52.910
2013-02-04,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8358.75,8406.7,8279.6,8287.29,0,2025-10-15 10:50:53.899
2013-02-04,NIFTY 50,NIFTY 50,NSE,6025.2,6038.5,5981.25,5987.25,0,2025-10-15 10:50:43.804
2013-02-05,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3601.65,3601.65,3555.85,3579.6,0,2025-10-15 10:53:52.910
2013-02-05,NIFTY 50,NIFTY 50,NSE,5948.2,5970.35,5946.9,5956.9,0,2025-10-15 10:50:43.804
2013-02-05,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8285.75,8285.75,8194.0,8229.9,0,2025-10-15 10:50:53.899
2013-02-06,NIFTY 50,NIFTY 50,NSE,5988.05,5990.9,5953.15,5959.2,0,2025-10-15 10:50:43.804
2013-02-06,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8231.29,8306.5,8227.7,8238.2,0,2025-10-15 10:50:53.899
2013-02-06,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3580.2,3612.4,3574.4,3579.6,0,2025-10-15 10:53:52.910
2013-02-07,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3581.6,3590.2,3527.7,3534.8,0,2025-10-15 10:53:52.910
2013-02-07,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8236.75,8290.29,8159.35,8171.8,0,2025-10-15 10:50:53.899
2013-02-07,NIFTY 50,NIFTY 50,NSE,5936.45,5978.5,5927.6,5938.8,0,2025-10-15 10:50:43.804
2013-02-08,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8171.15,8191.85,8086.1,8109.4,0,2025-10-15 10:50:53.899
2013-02-08,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3538.4,3541.7,3495.65,3502.2,0,2025-10-15 10:53:52.910
2013-02-08,NIFTY 50,NIFTY 50,NSE,5929.1,5953.7,5883.65,5903.5,0,2025-10-15 10:50:43.804
2013-02-11,NIFTY 50,NIFTY 50,NSE,5920.05,5924.15,5879.1,5897.85,0,2025-10-15 10:50:43.804
2013-02-11,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3505.9,3515.55,3492.6,3495.6,0,2025-10-15 10:53:52.910
2013-02-11,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8109.65,8124.8,8083.35,8093.3,0,2025-10-15 10:50:53.899
2013-02-12,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3498.4,3503.6,3457.4,3484.0,0,2025-10-15 10:53:52.910
2013-02-12,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8093.7,8109.9,7995.45,8063.0,0,2025-10-15 10:50:53.899
2013-02-12,NIFTY 50,NIFTY 50,NSE,5894.35,5927.65,5886.45,5922.5,0,2025-10-15 10:50:43.804
2013-02-13,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3492.95,3530.4,3479.1,3482.3,0,2025-10-15 10:53:52.910
2013-02-13,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8063.65,8119.35,7993.4,7997.1,0,2025-10-15 10:50:53.899
2013-02-13,NIFTY 50,NIFTY 50,NSE,5943.15,5969.5,5922.95,5932.95,0,2025-10-15 10:50:43.804
2013-02-14,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7996.9,8005.35,7874.3,7895.3,0,2025-10-15 10:50:53.899
2013-02-14,NIFTY 50,NIFTY 50,NSE,5933.2,5940.2,5884.55,5896.95,0,2025-10-15 10:50:43.804
2013-02-14,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3483.5,3488.05,3418.6,3424.4,0,2025-10-15 10:53:52.910
2013-02-15,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7889.55,7931.85,7840.15,7925.2,0,2025-10-15 10:50:53.899
2013-02-15,NIFTY 50,NIFTY 50,NSE,5869.95,5899.95,5853.9,5887.4,0,2025-10-15 10:50:43.804
2013-02-15,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3415.45,3416.45,3381.35,3413.9,0,2025-10-15 10:53:52.910
2013-02-18,NIFTY 50,NIFTY 50,NSE,5888.65,5911.0,5878.45,5898.2,0,2025-10-15 10:50:43.804
2013-02-18,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3414.95,3451.65,3414.95,3438.6,0,2025-10-15 10:53:52.910
2013-02-18,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7924.55,7990.45,7919.2,7971.0,0,2025-10-15 10:50:53.899
2013-02-19,NIFTY 50,NIFTY 50,NSE,5900.2,5947.55,5883.15,5939.7,0,2025-10-15 10:50:43.804
2013-02-19,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3443.6,3486.4,3443.6,3482.8,0,2025-10-15 10:53:52.910
2013-02-19,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7971.35,8077.45,7970.1,8068.6,0,2025-10-15 10:50:53.899
2013-02-20,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3498.35,3503.8,3481.25,3483.3,0,2025-10-15 10:53:52.910
2013-02-20,NIFTY 50,NIFTY 50,NSE,5966.3,5971.0,5937.55,5943.05,0,2025-10-15 10:50:43.804
2013-02-20,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8069.95,8108.9,8069.95,8076.7,0,2025-10-15 10:50:53.899
2013-02-21,NIFTY 50,NIFTY 50,NSE,5909.65,5921.15,5844.4,5852.25,0,2025-10-15 10:50:43.804
2013-02-21,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3471.05,3471.05,3427.7,3431.0,0,2025-10-15 10:53:52.910
2013-02-21,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,8074.05,8074.05,7912.9,7925.1,0,2025-10-15 10:50:53.899
2013-02-22,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3438.75,3448.85,3421.5,3431.2,0,2025-10-15 10:53:52.910
2013-02-22,NIFTY 50,NIFTY 50,NSE,5837.95,5873.8,5835.8,5850.3,0,2025-10-15 10:50:43.804
2013-02-22,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7924.2,7955.5,7883.05,7921.1,0,2025-10-15 10:50:53.899
2013-02-25,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7924.95,7984.25,7833.7,7862.2,0,2025-10-15 10:50:53.899
2013-02-25,NIFTY 50,NIFTY 50,NSE,5870.55,5878.4,5825.0,5854.75,0,2025-10-15 10:50:43.804
2013-02-25,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3458.4,3465.45,3371.7,3391.3,0,2025-10-15 10:53:52.910
2013-02-26,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3382.3,3382.3,3311.9,3316.3,0,2025-10-15 10:53:52.910
2013-02-26,NIFTY 50,NIFTY 50,NSE,5838.3,5838.85,5748.6,5761.35,0,2025-10-15 10:50:43.804
2013-02-26,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7861.0,7861.0,7710.35,7718.4,0,2025-10-15 10:50:53.899
2013-02-27,NIFTY 50,NIFTY 50,NSE,5784.9,5818.2,5749.7,5796.9,0,2025-10-15 10:50:43.804
2013-02-27,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3328.2,3345.0,3280.85,3337.0,0,2025-10-15 10:53:52.910
2013-02-27,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7720.7,7806.85,7680.55,7779.4,0,2025-10-15 10:50:53.899
2013-02-28,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3355.5,3377.35,3254.55,3267.6,0,2025-10-15 10:53:52.910
2013-02-28,NIFTY 50,NIFTY 50,NSE,5834.35,5849.9,5671.9,5693.05,0,2025-10-15 10:50:43.804
2013-02-28,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7781.5,7854.05,7517.0,7540.3,0,2025-10-15 10:50:53.899
2013-03-01,NIFTY 50,NIFTY 50,NSE,5702.45,5739.45,5679.9,5719.7,0,2025-10-15 10:50:43.804
2013-03-01,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7543.6,7656.5,7531.65,7622.4,0,2025-10-15 10:50:53.899
2013-03-01,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3274.5,3292.15,3263.55,3268.3,0,2025-10-15 10:53:52.910
2013-03-04,NIFTY 50,NIFTY 50,NSE,5704.7,5712.0,5663.6,5698.5,0,2025-10-15 10:50:43.804
2013-03-04,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7621.5,7621.5,7484.0,7508.4,0,2025-10-15 10:50:53.899
2013-03-04,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3259.95,3268.2,3206.25,3208.4,0,2025-10-15 10:53:52.910
2013-03-05,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7510.4,7639.1,7510.4,7634.5,0,2025-10-15 10:50:53.899
2013-03-05,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3216.8,3277.45,3216.8,3273.5,0,2025-10-15 10:53:52.910
2013-03-05,NIFTY 50,NIFTY 50,NSE,5722.45,5790.1,5722.4,5784.25,0,2025-10-15 10:50:43.804
2013-03-06,NIFTY 50,NIFTY 50,NSE,5816.4,5828.7,5795.05,5818.6,0,2025-10-15 10:50:43.804
2013-03-06,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7636.75,7753.4,7636.75,7716.6,0,2025-10-15 10:50:53.899
2013-03-06,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3293.6,3327.7,3293.6,3318.1,0,2025-10-15 10:53:52.910
2013-03-07,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3318.9,3341.0,3312.05,3338.5,0,2025-10-15 10:53:52.910
2013-03-07,NIFTY 50,NIFTY 50,NSE,5801.3,5878.0,5801.3,5863.3,0,2025-10-15 10:50:43.804
2013-03-07,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7716.75,7774.75,7715.4,7766.0,0,2025-10-15 10:50:53.899
2013-03-08,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7767.25,7852.0,7767.25,7847.0,0,2025-10-15 10:50:53.899
2013-03-08,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3352.7,3376.45,3352.7,3371.3,0,2025-10-15 10:53:52.910
2013-03-08,NIFTY 50,NIFTY 50,NSE,5883.65,5952.85,5883.0,5945.7,0,2025-10-15 10:50:43.804
2013-03-11,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3370.3,3393.15,3370.3,3379.9,0,2025-10-15 10:53:52.910
2013-03-11,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7848.4,7886.95,7841.95,7855.7,0,2025-10-15 10:50:53.899
2013-03-11,NIFTY 50,NIFTY 50,NSE,5946.1,5971.2,5930.35,5942.35,0,2025-10-15 10:50:43.804
2013-03-12,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7856.15,7886.8,7774.7,7807.9,0,2025-10-15 10:50:53.899
2013-03-12,NIFTY 50,NIFTY 50,NSE,5944.6,5952.0,5893.65,5914.1,0,2025-10-15 10:50:43.804
2013-03-12,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3384.5,3394.95,3356.0,3361.4,0,2025-10-15 10:53:52.910
2013-03-13,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3357.05,3357.05,3315.4,3317.3,0,2025-10-15 10:53:52.910
2013-03-13,NIFTY 50,NIFTY 50,NSE,5884.8,5893.85,5842.25,5851.2,0,2025-10-15 10:50:43.804
2013-03-13,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7806.85,7806.85,7721.45,7728.1,0,2025-10-15 10:50:53.899
2013-03-14,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7728.4,7793.8,7647.55,7789.1,0,2025-10-15 10:50:53.899
2013-03-14,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3318.35,3327.05,3282.15,3321.3,0,2025-10-15 10:53:52.910
2013-03-14,NIFTY 50,NIFTY 50,NSE,5845.95,5920.15,5791.75,5908.95,0,2025-10-15 10:50:43.804
2013-03-15,NIFTY 50,NIFTY 50,NSE,5914.9,5945.65,5861.0,5872.6,0,2025-10-15 10:50:43.804
2013-03-15,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7790.75,7847.65,7716.55,7725.7,0,2025-10-15 10:50:53.899
2013-03-15,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3325.25,3350.45,3295.85,3302.6,0,2025-10-15 10:53:52.910
2013-03-18,NIFTY 50,NIFTY 50,NSE,5816.75,5850.2,5814.35,5835.25,0,2025-10-15 10:50:43.804
2013-03-18,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3285.95,3290.15,3266.55,3279.3,0,2025-10-15 10:53:52.910
2013-03-18,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7724.05,7724.05,7652.2,7700.8,0,2025-10-15 10:50:53.899
2013-03-19,NIFTY 50,NIFTY 50,NSE,5859.5,5863.6,5724.3,5745.95,0,2025-10-15 10:50:43.804
2013-03-19,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7701.6,7731.5,7576.45,7584.5,0,2025-10-15 10:50:53.899
2013-03-19,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3284.8,3300.9,3222.85,3225.1,0,2025-10-15 10:53:52.910
2013-03-20,NIFTY SMLCAP 100,NIFTY SMLCAP 100,NSE,3222.55,3223.7,3145.4,3152.5,0,2025-10-15 10:53:52.910
2013-03-20,NIFTY MIDCAP 100,NIFTY MIDCAP 100,NSE,7583.95,7583.95,7403.45,7427.0,0,2025-10-15 10:50:53.899
2013-03-20,NIFTY 50,NIFTY 50,NSE,5740.55,5745.3,5682.3,5694.4,0,2025-10-15 10:50:43.804
